date_delivered_year,date_sort_year,author_group,citation_title,affiliation_country,affiliation_city,affiliation_organization,corresponding_author_given_name,corresponding_author_surname,corresponding_author_indexed_name,citation_language,source_country,source_publication_year,source_publisher_name,classificationgroup,dbcollection,ref_count,reference,affiliation,coverDate,aggregationType,author,publicationName,citedby_count,title,publisher,subject_area,abstract_language
2024,2024,Unknown,Mutational single nucleotide polymorphism rs198389 and demethylation promoted natriuretic peptide B gene transcription in heart failure caused by dilated cardiomyopathy,China,Beijing,Departmengt of Health Administration of the Central Military Commission,Unknown,Unknown,Li Y.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Departmengt of Health Administration of the Central Military Commission', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",2025-03-01,Journal,Li Y.,Genes and Diseases,0,Mutational single nucleotide polymorphism rs198389 and demethylation promoted natriuretic peptide B gene transcription in heart failure caused by dilated cardiomyopathy,Genes and Diseases,"Cell Biology, Molecular Biology, Genetics (clinical), Biochemistry",Unknown
2024,2024,Unknown,Nanodosimetric study of the γ-ray damage repair model based on the germ cell of Caenorhabditis elegans,China,Hefei,"Hefei Institutes of Physical Science, Chinese Academy of Sciences",Unknown,Unknown,Ji T.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Hefei Institutes of Physical Science, Chinese Academy of Sciences', 'affiliation-city': 'Hefei', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Graduate School of USTC', 'affiliation-city': 'Hefei', 'affiliation-country': 'China'}]",2025-03-01,Journal,Ji T.,Radiation Physics and Chemistry,0,Nanodosimetric study of the γ-ray damage repair model based on the germ cell of Caenorhabditis elegans,Radiation Physics and Chemistry,Radiation,Unknown
2024,2024,Unknown,Bystanders or active players: the role of extra centrosomes as signaling hubs,United States,Baltimore,Johns Hopkins University School of Medicine,Unknown,Unknown,Purkerson M.M.,Unknown,United States,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Johns Hopkins University School of Medicine', 'affiliation-city': 'Baltimore', 'affiliation-country': 'United States'}]",2025-03-01,Journal,Purkerson M.M.,Cancer and Metastasis Reviews,0,Bystanders or active players: the role of extra centrosomes as signaling hubs,Cancer and Metastasis Reviews,"Cancer Research, Oncology",Unknown
2024,2024,Unknown,Exacerbated hepatotoxicity in in vivo and in vitro non-alcoholic fatty liver models by biomineralized copper sulfide nanoparticles,China,Suzhou,Medical College of Soochow University,Unknown,Unknown,Cui J.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Medical College of Soochow University', 'affiliation-city': 'Suzhou', 'affiliation-country': 'China'}]",2025-03-01,Journal,Cui J.,Biomaterials Advances,0,Exacerbated hepatotoxicity in in vivo and in vitro non-alcoholic fatty liver models by biomineralized copper sulfide nanoparticles,Biomaterials Advances,"History, Cultural Studies, Visual Arts and Performing Arts",Unknown
2024,2024,Unknown,Imaging of zinc ions across diverse biological samples with a quinoline-based tris(2-pyridylmethyl)amine fluorescent probe,China,Nanjing,Nanjing Normal University,Unknown,Unknown,You B.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Nanjing Normal University', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",2025-03-01,Journal,You B.,Talanta,0,Imaging of zinc ions across diverse biological samples with a quinoline-based tris(2-pyridylmethyl)amine fluorescent probe,Talanta,Analytical Chemistry,Unknown
2024,2024,Unknown,Anoikis-related gene signature associates with the immune infiltration and predicts the prognosis of glioma patients,China,Shanghai,Tongji University School of Medicine,Unknown,Unknown,Lin J.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Tongji University School of Medicine', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}]",2025-03-01,Journal,Lin J.,Genes and Diseases,0,Anoikis-related gene signature associates with the immune infiltration and predicts the prognosis of glioma patients,Genes and Diseases,"Cell Biology, Molecular Biology, Genetics (clinical), Biochemistry",Unknown
2024,2024,Unknown,Efficacy of pterostilbene inhibition of postharvest anthracnose on papaya fruit and antifungal mechanisms against Colletotrichum gloeosporioides,China,Haikou,Hainan University,Unknown,Unknown,Gao J.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Hainan University', 'affiliation-city': 'Haikou', 'affiliation-country': 'China'}]",2025-03-01,Journal,Gao J.,Postharvest Biology and Technology,0,Efficacy of pterostilbene inhibition of postharvest anthracnose on papaya fruit and antifungal mechanisms against Colletotrichum gloeosporioides,Postharvest Biology and Technology,"Food Science, Horticulture, Agronomy and Crop Science",Unknown
2024,2024,Unknown,Compatibility of Cymbopogon citratus (DC.) Stapf (Poaceae) essential oil with egg parasitoids for the control of Spodoptera frugiperda (JE Smith) (Lepidoptera: Noctuidae),Brazil,Sao Paulo,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Unknown,Unknown,de Andrade Bomfim J.P.,Unknown,Brazil,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Universidade Estadual Paulista ""Júlio de Mesquita Filho""', 'affiliation-city': 'Sao Paulo', 'affiliation-country': 'Brazil'}]",2025-03-01,Journal,de Andrade Bomfim J.P.,Phytoparasitica,0,Compatibility of Cymbopogon citratus (DC.) Stapf (Poaceae) essential oil with egg parasitoids for the control of Spodoptera frugiperda (JE Smith) (Lepidoptera: Noctuidae),Phytoparasitica,"Plant Science, Insect Science",Unknown
2024,2024,Unknown,Effects of environmentally relevant concentrations of glyphosate and aminomethylphosphonic acid on biotransformation and stress response proteins in the liver of zebrafish (Danio rerio),Russian Federation,Nekouzsky,Papanin Institute for Biology of Inland Waters Russian Academy of Sciences,Unknown,Unknown,Morozov A.A.,Unknown,Russian Federation,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Papanin Institute for Biology of Inland Waters Russian Academy of Sciences', 'affiliation-city': 'Nekouzsky', 'affiliation-country': 'Russian Federation'}]",2025-03-01,Journal,Morozov A.A.,Comparative Biochemistry and Physiology - Part D: Genomics and Proteomics,0,Effects of environmentally relevant concentrations of glyphosate and aminomethylphosphonic acid on biotransformation and stress response proteins in the liver of zebrafish (Danio rerio),Comparative Biochemistry and Physiology - Part D: Genomics and Proteomics,"Physiology, Biochemistry, Animal Science and Zoology, Aquatic Science, Genetics, Molecular Biology",Unknown
2024,2024,Unknown,"Molecular Identification and Barcoding of Some Fishes Collected from Coastal Regions of West Bengal, India for Fish Diversity Conservation",India,Kalyani,University of Kalyani,Unknown,Unknown,Sarkar B.,Unknown,India,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'University of Kalyani', 'affiliation-city': 'Kalyani', 'affiliation-country': 'India'}]",2025-03-01,Journal,Sarkar B.,Thalassas,0,"Molecular Identification and Barcoding of Some Fishes Collected from Coastal Regions of West Bengal, India for Fish Diversity Conservation",Thalassas,"Aquatic Science, Oceanography",Unknown
2024,2024,Unknown,Alternative splicing of immune-related genes identifies breast cancer subtypes with differential immune cell infiltration,China,Guangzhou,Jinan University,Unknown,Unknown,Zhao Z.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Jinan University', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}]",2025-03-01,Journal,Zhao Z.,Genes and Diseases,0,Alternative splicing of immune-related genes identifies breast cancer subtypes with differential immune cell infiltration,Genes and Diseases,"Cell Biology, Molecular Biology, Genetics (clinical), Biochemistry",Unknown
2024,2024,Unknown,Occurrence of exotic parasitoid Encarsia cubensis (Hymenoptera: Aphelinidae) on Neotropical woolly whitefly Aleurothrixus floccosus and solanum whitefly Aleurotrachelus trachoides in India,India,Bengaluru,"ICAR - National Bureau of Agricultural Insect Resources, Bengaluru",Unknown,Unknown,Yadav G.A.K.,Unknown,India,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'ICAR - National Bureau of Agricultural Insect Resources, Bengaluru', 'affiliation-city': 'Bengaluru', 'affiliation-country': 'India'}]",2025-03-01,Journal,Yadav G.A.K.,Phytoparasitica,0,Occurrence of exotic parasitoid Encarsia cubensis (Hymenoptera: Aphelinidae) on Neotropical woolly whitefly Aleurothrixus floccosus and solanum whitefly Aleurotrachelus trachoides in India,Phytoparasitica,"Plant Science, Insect Science",Unknown
2024,2024,Unknown,Empagliflozin improves sperm quality in diabetic rats by lowering oxidative stress and reducing apoptosis-related genes expression,Iran,Arak,Arak University,Unknown,Unknown,Kiani M.,Unknown,Iran,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Arak University', 'affiliation-city': 'Arak', 'affiliation-country': 'Iran'}]",2025-03-01,Journal,Kiani M.,Reproductive Biology,0,Empagliflozin improves sperm quality in diabetic rats by lowering oxidative stress and reducing apoptosis-related genes expression,Reproductive Biology,"Developmental Biology, Endocrinology, Animal Science and Zoology",Unknown
2024,2024,Unknown,Integrative analysis of the metabolomes and transcriptomes of Ebola virus-infected cells: Uncovering pathways related to hepatic apoptosis,China,Beijing,University of Chinese Academy of Sciences,Unknown,Unknown,Liu C.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'University of Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Wuhan Institute of Virology Chinese Academy of Sciences', 'affiliation-city': 'Wuhan', 'affiliation-country': 'China'}]",2025-03-01,Journal,Liu C.,Genes and Diseases,0,Integrative analysis of the metabolomes and transcriptomes of Ebola virus-infected cells: Uncovering pathways related to hepatic apoptosis,Genes and Diseases,"Cell Biology, Molecular Biology, Genetics (clinical), Biochemistry",Unknown
2024,2024,Unknown,Effect of food enrichment based on diverse feeding regimes on the immunity of Nibea albiflora by biochemical and RNA-seq analysis of the spleen,China,Zhoushan,Zhejiang Ocean University,Unknown,Unknown,Xu A.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Zhejiang Ocean University', 'affiliation-city': 'Zhoushan', 'affiliation-country': 'China'}]",2025-03-01,Journal,Xu A.,Comparative Biochemistry and Physiology - Part D: Genomics and Proteomics,0,Effect of food enrichment based on diverse feeding regimes on the immunity of Nibea albiflora by biochemical and RNA-seq analysis of the spleen,Comparative Biochemistry and Physiology - Part D: Genomics and Proteomics,"Physiology, Biochemistry, Animal Science and Zoology, Aquatic Science, Genetics, Molecular Biology",Unknown
2024,2024,Unknown,Conditioned medium of human umbilical cord-mesenchymal stem cells cultivated with human cord blood serum enhances stem cell stemness and secretome profiles,Thailand,Nakhon Ratchasima,Suranaree University of Technology,Unknown,Unknown,Kaokaen P.,Unknown,Thailand,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Suranaree University of Technology', 'affiliation-city': 'Nakhon Ratchasima', 'affiliation-country': 'Thailand'}]",2025-03-01,Journal,Kaokaen P.,Toxicology in Vitro,0,Conditioned medium of human umbilical cord-mesenchymal stem cells cultivated with human cord blood serum enhances stem cell stemness and secretome profiles,Toxicology in Vitro,Toxicology,Unknown
2024,2024,Unknown,Comparative mitogenomic analyses of the infraclass Pteriomorphia (Mollusca: Bivalvia) provides novel insights into gene rearrangement and phylogeny,China,Qingdao,Ocean University of China,Unknown,Unknown,Zhang Y.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Ocean University of China', 'affiliation-city': 'Qingdao', 'affiliation-country': 'China'}]",2025-03-01,Journal,Zhang Y.,Comparative Biochemistry and Physiology - Part D: Genomics and Proteomics,0,Comparative mitogenomic analyses of the infraclass Pteriomorphia (Mollusca: Bivalvia) provides novel insights into gene rearrangement and phylogeny,Comparative Biochemistry and Physiology - Part D: Genomics and Proteomics,"Physiology, Biochemistry, Animal Science and Zoology, Aquatic Science, Genetics, Molecular Biology",Unknown
2024,2024,Unknown,Comparative genomics with succinct colored de Bruijn graphs,Brazil,Campinas,Universidade Estadual de Campinas,Unknown,Unknown,Ramos L.P.,Unknown,Brazil,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Universidade Estadual de Campinas', 'affiliation-city': 'Campinas', 'affiliation-country': 'Brazil'}]",2025-03-01,Journal,Ramos L.P.,Acta Informatica,0,Comparative genomics with succinct colored de Bruijn graphs,Acta Informatica,"Software, Information Systems, Computer Networks and Communications",Unknown
2024,2024,Unknown,PathActMarker: an R package for inferring pathway activity of complex diseases,China,Xi'an,Northwestern Polytechnical University,Unknown,Unknown,Li X.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Northwestern Polytechnical University', 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}]",2025-03-01,Journal,Li X.,Frontiers of Computer Science,0,PathActMarker: an R package for inferring pathway activity of complex diseases,Frontiers of Computer Science,"Theoretical Computer Science, Computer Science (all)",Unknown
2024,2024,Unknown,"Mold in, mold out: Harvest bins harbor viable inoculum that can be reduced using novel sanitation methods to manage blue mold decay of apples",United States,"Washington, D.C.",USDA Agricultural Research Service,Unknown,Unknown,Luciano-Rosario D.,Unknown,United States,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'USDA Agricultural Research Service', 'affiliation-city': 'Washington, D.C.', 'affiliation-country': 'United States'}]",2025-03-01,Journal,Luciano-Rosario D.,Postharvest Biology and Technology,0,"Mold in, mold out: Harvest bins harbor viable inoculum that can be reduced using novel sanitation methods to manage blue mold decay of apples",Postharvest Biology and Technology,"Food Science, Horticulture, Agronomy and Crop Science",Unknown
2024,2024,Unknown,siRNA-based nanotherapeutic approaches for targeted delivery in rheumatoid arthritis,India,Ranchi,"Birla Institute of Technology, Mesra",Unknown,Unknown,Sawan S.,Unknown,India,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Birla Institute of Technology, Mesra', 'affiliation-city': 'Ranchi', 'affiliation-country': 'India'}]",2025-03-01,Journal,Sawan S.,Biomaterials Advances,0,siRNA-based nanotherapeutic approaches for targeted delivery in rheumatoid arthritis,Biomaterials Advances,"History, Cultural Studies, Visual Arts and Performing Arts",Unknown
2024,2024,Unknown,Eugenol targets laccase Cglac4 to subvert the pathogenicity of Colletotrichum gloeosporioides and control the postarvest fruit anthracnose,China,Haikou,Chinese Academy of Tropical Agricultural Sciences,Unknown,Unknown,Tan Q.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Chinese Academy of Tropical Agricultural Sciences', 'affiliation-city': 'Haikou', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Hainan University', 'affiliation-city': 'Haikou', 'affiliation-country': 'China'}]",2025-03-01,Journal,Tan Q.,Postharvest Biology and Technology,0,Eugenol targets laccase Cglac4 to subvert the pathogenicity of Colletotrichum gloeosporioides and control the postarvest fruit anthracnose,Postharvest Biology and Technology,"Food Science, Horticulture, Agronomy and Crop Science",Unknown
2024,2024,Unknown,Sulfur dioxide enhances the resistance of postharvest grape berries to gray mold through hydrogen peroxide signaling,China,Urumqi,Xinjiang Agricultural University,Unknown,Unknown,Xing S.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Xinjiang Agricultural University', 'affiliation-city': 'Urumqi', 'affiliation-country': 'China'}]",2025-03-01,Journal,Xing S.,Postharvest Biology and Technology,0,Sulfur dioxide enhances the resistance of postharvest grape berries to gray mold through hydrogen peroxide signaling,Postharvest Biology and Technology,"Food Science, Horticulture, Agronomy and Crop Science",Unknown
